ID,DATE,TIME,VMAX,PER
AL162004,41130,18,40,-5
AL162004,41201,0,40,0
AL162004,41201,6,40,0
AL162004,41201,12,40,0
AL162004,41201,18,35,-5
AL162004,41202,0,35,-5
AL162004,41202,6,35,0
AL162004,41202,12,30,-5
AL162004,41202,18,30,-5
AL162004,41203,0,30,0
AL102004,40907,12,25,0
AL102004,40907,18,25,0
AL102004,40908,0,25,0
AL102004,40908,6,25,0
AL102004,40908,12,25,0
AL102004,40908,18,25,0
AL102004,40909,0,30,5
AL102004,40909,6,30,5
AL012005,50608,18,25,0
AL012005,50609,0,30,0
AL012005,50609,6,35,10
AL012005,50609,12,35,5
AL012005,50609,18,35,0
AL012005,50610,0,40,5
AL012005,50610,6,45,10
AL012005,50610,12,50,10
AL012005,50610,18,55,10
AL012005,50611,0,60,10
AL012005,50611,6,60,5
AL012005,50611,12,55,-5
AL012005,50611,18,50,-10
AL012005,50612,0,30,0
AL012005,50612,6,25,0
AL012005,50612,12,20,0
AL012005,50612,18,20,0
AL012005,50613,0,20,0
AL012005,50613,6,20,0
AL022005,50628,18,30,0
AL022005,50629,0,35,0
AL022005,50629,6,35,5
AL022005,50629,12,35,0
AL022005,50629,18,25,0
AL022005,50630,0,25,0
AL032005,50703,18,30,0
AL032005,50704,0,30,0
AL032005,50704,6,30,0
AL032005,50704,12,25,0
AL032005,50704,18,30,0
AL032005,50705,0,30,0
AL032005,50705,6,35,5
AL032005,50705,12,45,15
AL032005,50705,18,60,25
AL032005,50706,0,65,20
AL032005,50706,6,50,-10
AL032005,50706,12,40,0
AL032005,50706,18,30,0
AL032005,50707,0,25,0
AL032005,50707,6,20,0
AL042005,50704,18,25,0
AL042005,50705,0,30,0
AL042005,50705,6,30,5
AL042005,50705,12,35,5
AL042005,50705,18,40,10
AL042005,50706,0,45,10
AL042005,50706,6,50,10
AL042005,50706,12,55,10
AL042005,50706,18,60,10
AL042005,50707,0,70,15
AL042005,50707,6,80,20
AL042005,50707,12,90,20
AL042005,50707,18,100,20
AL042005,50708,0,120,30
AL042005,50708,6,110,10
AL042005,50708,12,130,10
AL042005,50708,18,120,10
AL042005,50709,0,100,0
AL042005,50709,6,75,0
AL042005,50709,12,80,0
AL042005,50709,18,90,15
AL042005,50710,0,110,30
AL042005,50710,6,125,35
AL042005,50710,12,120,10
AL042005,50710,18,110,-15
AL042005,50711,0,45,0
AL042005,50711,6,30,0
AL042005,50711,12,25,0
AL042005,50711,18,20,0
AL042005,50712,0,20,0
AL042005,50712,6,15,0
AL042005,50712,12,15,0
AL042005,50712,18,15,0
AL042005,50713,0,15,0
AL042005,50713,6,15,0
AL052005,50711,0,25,0
AL052005,50711,6,30,0
AL052005,50711,12,30,5
AL052005,50711,18,30,0
AL052005,50712,0,35,5
AL052005,50712,6,40,10
AL052005,50712,12,45,10
AL052005,50712,18,45,5
AL052005,50713,0,45,0
AL052005,50713,6,45,0
AL052005,50713,12,50,5
AL052005,50713,18,55,10
AL052005,50714,0,70,20
AL052005,50714,6,75,20
AL052005,50714,12,85,15
AL052005,50714,18,100,25
AL052005,50715,0,110,25
AL052005,50715,6,115,15
AL052005,50715,12,115,5
AL052005,50715,18,95,-20
AL052005,50716,0,110,-5
AL052005,50716,6,120,25
AL052005,50716,12,130,20
AL052005,50716,18,135,15
AL052005,50717,0,140,10
AL052005,50717,6,135,0
AL052005,50717,12,130,-10
AL052005,50717,18,125,-10
AL052005,50718,0,120,-10
AL052005,50718,6,115,-10
AL052005,50718,12,65,0
AL052005,50718,18,65,0
AL052005,50719,0,75,10
AL052005,50719,6,80,15
AL052005,50719,12,80,5
AL052005,50719,18,85,5
AL052005,50720,0,110,30
AL052005,50720,6,110,25
AL052005,50720,12,110,0
AL052005,50720,18,70,0
AL052005,50721,0,45,0
AL052005,50721,6,30,0
AL052005,50721,12,25,0
AL062005,50721,18,30,0
AL062005,50722,0,40,0
AL062005,50722,6,40,10
AL062005,50722,12,45,5
AL062005,50722,18,45,5
AL062005,50723,0,45,0
AL062005,50723,6,50,5
AL062005,50723,12,60,15
AL062005,50723,18,60,10
AL062005,50724,0,55,-5
AL062005,50724,6,55,-5
AL062005,50724,12,45,-10
AL062005,50724,18,45,-10
AL062005,50725,0,40,-5
AL062005,50725,6,40,-5
AL062005,50725,12,40,0
AL062005,50725,18,40,0
AL062005,50726,0,35,-5
AL062005,50726,6,35,-5
AL062005,50726,12,35,0
AL062005,50726,18,35,0
AL062005,50727,0,40,5
AL062005,50727,6,40,5
AL062005,50727,12,45,5
AL062005,50727,18,45,5
AL062005,50728,0,50,5
AL062005,50728,6,50,5
AL062005,50728,12,45,-5
AL062005,50728,18,50,0
AL062005,50729,0,50,5
AL062005,50729,6,50,0
AL062005,50729,12,50,0
AL062005,50729,18,50,0
AL072005,50723,18,25,0
AL072005,50724,0,30,0
AL072005,50724,6,35,10
AL072005,50724,12,35,5
AL072005,50724,18,35,0
AL072005,50725,0,40,5
AL072005,50725,6,30,0
AL072005,50725,12,25,0
AL082005,50802,18,30,0
AL082005,50803,0,30,0
AL082005,50803,6,40,10
AL082005,50803,12,45,15
AL082005,50803,18,50,10
AL082005,50804,0,50,5
AL082005,50804,6,50,0
AL082005,50804,12,50,0
AL082005,50804,18,55,5
AL082005,50805,0,55,5
AL082005,50805,6,55,0
AL082005,50805,12,50,-5
AL082005,50805,18,45,-10
AL082005,50806,0,45,-5
AL082005,50806,6,50,5
AL082005,50806,12,50,5
AL082005,50806,18,50,0
AL082005,50807,0,50,0
AL082005,50807,6,50,0
AL082005,50807,12,45,-5
AL082005,50807,18,45,-5
AL082005,50808,0,45,0
AL082005,50808,6,45,0
AL082005,50808,12,45,0
AL082005,50808,18,45,0
AL092005,50804,18,25,0
AL092005,50805,0,25,0
AL092005,50805,6,25,0
AL092005,50805,12,30,5
AL092005,50805,18,30,5
AL092005,50806,0,30,0
AL092005,50806,6,30,0
AL092005,50806,12,30,0
AL092005,50806,18,30,0
AL092005,50807,0,30,0
AL092005,50807,6,30,0
AL092005,50807,12,35,5
AL092005,50807,18,35,5
AL092005,50808,0,35,0
AL092005,50808,6,35,0
AL092005,50808,12,30,-5
AL092005,50808,18,30,-5
AL092005,50809,0,30,0
AL092005,50809,6,30,0
AL092005,50809,12,30,0
AL092005,50809,18,30,0
AL092005,50810,0,30,0
AL092005,50810,6,30,0
AL092005,50810,12,30,0
AL092005,50810,18,30,0
AL092005,50811,0,35,5
AL092005,50811,6,40,10
AL092005,50811,12,45,10
AL092005,50811,18,45,5
AL092005,50812,0,45,0
AL092005,50812,6,55,10
AL092005,50812,12,55,10
AL092005,50812,18,55,0
AL092005,50813,0,60,5
AL092005,50813,6,60,5
AL092005,50813,12,60,0
AL092005,50813,18,60,0
AL092005,50814,0,60,0
AL092005,50814,6,55,-5
AL092005,50814,12,55,-5
AL092005,50814,18,60,5
AL092005,50815,0,70,15
AL092005,50815,6,75,15
AL092005,50815,12,75,5
AL092005,50815,18,80,5
AL092005,50816,0,80,5
AL092005,50816,6,80,0
AL092005,50816,12,85,5
AL092005,50816,18,90,10
AL092005,50817,0,80,-5
AL092005,50817,6,75,-15
AL092005,50817,12,65,-15
AL092005,50817,18,65,-10
AL092005,50818,0,60,-5
AL092005,50818,6,60,-5
AL092005,50818,12,50,-10
AL112005,50822,12,30,0
AL112005,50822,18,35,0
AL112005,50823,0,45,15
AL112005,50823,6,35,0
AL112005,50823,12,25,0
AL122005,50823,18,30,0
AL122005,50824,0,30,0
AL122005,50824,6,30,0
AL122005,50824,12,35,5
AL122005,50824,18,40,10
AL122005,50825,0,45,10
AL122005,50825,6,50,10
AL122005,50825,12,55,10
AL122005,50825,18,60,10
AL122005,50826,0,70,15
AL122005,50826,6,65,0
AL122005,50826,12,75,0
AL122005,50826,18,85,20
AL122005,50827,0,90,15
AL122005,50827,6,95,10
AL122005,50827,12,100,10
AL122005,50827,18,100,5
AL122005,50828,0,100,0
AL122005,50828,6,125,25
AL122005,50828,12,145,45
AL122005,50828,18,150,25
AL122005,50829,0,140,-5
AL122005,50829,6,125,-25
AL122005,50829,12,110,-30
AL122005,50829,18,80,0
AL122005,50830,0,50,0
AL122005,50830,6,40,0
AL122005,50830,12,30,0
AL122005,50830,18,30,0
AL132005,50828,12,25,0
AL132005,50828,18,25,0
AL132005,50829,0,25,0
AL132005,50829,6,25,0
AL132005,50829,12,25,0
AL132005,50831,6,30,0
AL132005,50831,12,35,0
AL132005,50831,18,35,5
AL132005,50901,0,30,-5
AL132005,50901,6,30,-5
AL132005,50901,12,30,0
AL132005,50901,18,30,0
AL132005,50902,0,25,-5
AL142005,50901,12,30,0
AL142005,50901,18,30,0
AL142005,50902,0,30,0
AL142005,50902,6,30,0
AL142005,50902,12,35,5
AL142005,50902,18,40,10
AL142005,50903,0,45,10
AL142005,50903,6,45,5
AL142005,50903,12,50,5
AL142005,50903,18,55,10
AL142005,50904,0,60,10
AL142005,50904,6,65,10
AL142005,50904,12,65,5
AL142005,50904,18,75,10
AL142005,50905,0,75,10
AL142005,50905,6,80,5
AL142005,50905,12,85,10
AL142005,50905,18,90,10
AL142005,50906,0,100,15
AL142005,50906,6,90,0
AL142005,50906,12,80,-20
AL142005,50906,18,75,-15
AL142005,50907,0,65,-15
AL142005,50907,6,70,-5
AL142005,50907,12,75,10
AL142005,50907,18,75,5
AL142005,50908,0,70,-5
AL142005,50908,6,65,-10
AL142005,50908,12,65,-5
AL142005,50908,18,65,0
AL142005,50909,0,60,-5
AL142005,50909,6,55,-10
AL142005,50909,12,55,-5
AL142005,50909,18,50,-5
AL142005,50910,0,50,-5
AL142005,50910,6,50,0
AL152005,50905,18,30,0
AL152005,50906,0,35,0
AL152005,50906,6,40,10
AL152005,50906,12,50,15
AL152005,50906,18,50,10
AL152005,50907,0,55,5
AL152005,50907,6,60,10
AL152005,50907,12,65,10
AL152005,50907,18,70,10
AL152005,50908,0,75,10
AL152005,50908,6,75,5
AL152005,50908,12,75,0
AL152005,50908,18,75,0
AL152005,50909,0,80,5
AL152005,50909,6,70,-5
AL152005,50909,12,65,-15
AL152005,50909,18,55,-15
AL152005,50910,0,55,-10
AL152005,50910,6,45,-10
AL152005,50910,12,45,-10
AL162005,50906,6,25,0
AL162005,50906,12,25,0
AL162005,50906,18,25,0
AL162005,50907,0,30,5
AL162005,50907,6,35,10
AL162005,50907,12,40,10
AL162005,50907,18,45,10
AL162005,50908,0,45,5
AL162005,50908,6,50,5
AL162005,50908,12,55,10
AL162005,50908,18,60,10
AL162005,50909,0,65,10
AL162005,50909,6,55,-5
AL162005,50909,12,55,-10
AL162005,50909,18,65,10
AL162005,50910,0,60,5
AL162005,50910,6,60,-5
AL162005,50910,12,65,5
AL162005,50910,18,70,10
AL162005,50911,0,70,5
AL162005,50911,6,75,5
AL162005,50911,12,70,0
AL162005,50911,18,65,-10
AL162005,50912,0,60,-10
AL162005,50912,6,60,-5
AL162005,50912,12,55,-5
AL162005,50912,18,60,0
AL162005,50913,0,60,5
AL162005,50913,6,60,0
AL162005,50913,12,60,0
AL162005,50913,18,60,0
AL162005,50914,0,65,5
AL162005,50914,6,70,10
AL162005,50914,12,75,10
AL162005,50914,18,75,5
AL162005,50915,0,75,0
AL162005,50915,6,70,-5
AL162005,50915,12,65,-10
AL162005,50915,18,65,-5
AL162005,50916,0,60,-5
AL162005,50916,6,55,-10
AL162005,50916,12,50,-10
AL162005,50916,18,55,0
AL162005,50917,0,55,5
AL162005,50917,6,50,-5
AL162005,50917,12,50,-5
AL162005,50917,18,50,0
AL172005,50917,12,30,0
AL172005,50917,18,35,0
AL172005,50918,0,40,10
AL172005,50918,6,45,10
AL172005,50918,12,50,10
AL172005,50918,18,55,10
AL172005,50919,0,65,15
AL172005,50919,6,65,10
AL172005,50919,12,65,0
AL172005,50919,18,65,0
AL172005,50920,0,70,5
AL172005,50920,6,65,0
AL172005,50920,12,60,-10
AL172005,50920,18,55,-10
AL172005,50921,0,55,-5
AL172005,50921,6,50,-5
AL172005,50921,12,45,-10
AL172005,50921,18,40,-10
AL172005,50922,0,35,-10
AL172005,50922,6,35,-5
AL172005,50922,12,35,0
AL172005,50922,18,35,0
AL172005,50923,0,35,0
AL172005,50923,6,35,0
AL172005,50923,12,30,-5
AL182005,50918,0,25,0
AL182005,50918,6,25,0
AL182005,50918,12,30,5
AL182005,50918,18,35,10
AL182005,50919,0,45,15
AL182005,50919,6,50,15
AL182005,50919,12,55,10
AL182005,50919,18,60,10
AL182005,50920,0,60,5
AL182005,50920,6,60,0
AL182005,50920,12,70,10
AL182005,50920,18,85,25
AL182005,50921,0,95,25
AL182005,50921,6,110,25
AL182005,50921,12,120,25
AL182005,50921,18,145,35
AL182005,50922,0,150,30
AL182005,50922,6,155,10
AL182005,50922,12,140,-10
AL182005,50922,18,125,-30
AL182005,50923,0,120,-20
AL182005,50923,6,115,-10
AL182005,50923,12,115,-5
AL182005,50923,18,110,-5
AL182005,50924,0,105,-10
AL182005,50924,6,100,-10
AL182005,50924,12,65,0
AL182005,50924,18,45,0
AL182005,50925,0,35,0
AL182005,50925,6,30,0
AL182005,50925,12,25,0
AL182005,50925,18,25,0
AL182005,50926,0,20,0
AL202005,51001,12,25,0
AL202005,51001,18,30,0
AL202005,51002,0,30,5
AL202005,51002,6,40,10
AL202005,51002,12,35,0
AL202005,51002,18,35,0
AL202005,51003,0,30,0
AL202005,51003,6,35,0
AL202005,51003,12,40,0
AL202005,51003,18,50,15
AL202005,51004,0,55,15
AL202005,51004,6,65,15
AL202005,51004,12,70,15
AL202005,51004,18,45,0
AL202005,51005,0,30,0
AL202005,51005,6,25,0
AL212005,51004,6,30,0
AL212005,51004,12,35,0
AL212005,51004,18,45,15
AL212005,51005,0,45,10
AL222005,51005,6,35,0
AL222005,51005,12,40,0
AL222005,51005,18,45,10
AL222005,51006,0,45,5
AL222005,51006,6,35,0
AL222005,51006,12,25,0
AL222005,51006,18,15,0
AL242005,51008,6,40,0
AL242005,51008,12,45,0
AL242005,51008,18,45,5
AL242005,51009,0,45,0
AL242005,51009,6,50,5
AL242005,51009,12,55,10
AL242005,51009,18,65,15
AL242005,51010,0,60,5
AL242005,51010,6,50,-15
AL242005,51010,12,45,-15
AL242005,51010,18,35,-15
AL242005,51011,0,30,-15
AL242005,51011,6,30,-5
AL242005,51011,12,30,0
AL252005,51015,18,25,0
AL252005,51016,0,25,0
AL252005,51016,6,30,5
AL252005,51016,12,30,5
AL252005,51016,18,30,0
AL252005,51017,0,30,0
AL252005,51017,6,35,5
AL252005,51017,12,40,10
AL252005,51017,18,45,10
AL252005,51018,0,55,15
AL252005,51018,6,60,15
AL252005,51018,12,65,10
AL252005,51018,18,75,15
AL252005,51019,0,130,65
AL252005,51019,6,150,75
AL252005,51019,12,160,30
AL252005,51019,18,140,-10
AL252005,51020,0,135,-25
AL252005,51020,6,130,-10
AL252005,51020,12,130,-5
AL252005,51020,18,130,0
AL252005,51021,0,130,0
AL252005,51021,6,130,0
AL252005,51021,12,125,-5
AL252005,51021,18,120,-10
AL252005,51022,0,120,-5
AL252005,51022,6,110,-10
AL252005,51022,12,100,-20
AL252005,51022,18,85,-25
AL252005,51023,0,85,-15
AL252005,51023,6,85,0
AL252005,51023,12,85,0
AL252005,51023,18,90,5
AL252005,51024,0,95,10
AL252005,51024,6,110,20
AL252005,51024,12,95,0
AL252005,51024,18,105,0
AL252005,51025,0,110,0
AL252005,51025,6,100,-5
AL252005,51025,12,90,-20
AL252005,51025,18,75,-25
AL262005,51022,12,30,0
AL262005,51022,18,35,0
AL262005,51023,0,45,15
AL262005,51023,6,45,10
AL262005,51023,12,35,0
AL262005,51023,18,30,0
AL262005,51024,0,30,0
AL262005,51024,6,30,0
AL262005,51024,12,30,0
AL262005,51024,18,30,0
AL272005,51026,18,30,0
AL272005,51027,0,30,0
AL272005,51027,6,35,5
AL272005,51027,12,45,15
AL272005,51027,18,50,15
AL272005,51028,0,50,5
AL272005,51028,6,50,0
AL272005,51028,12,50,0
AL272005,51028,18,50,0
AL272005,51029,0,60,10
AL272005,51029,6,70,20
AL272005,51029,12,75,15
AL272005,51029,18,75,5
AL272005,51030,0,90,15
AL272005,51030,6,100,25
AL272005,51030,12,90,0
AL272005,51030,18,55,0
AL272005,51031,0,20,0
AL282005,51114,0,30,0
AL282005,51114,6,30,0
AL282005,51114,12,30,0
AL282005,51114,18,30,0
AL282005,51115,0,30,0
AL282005,51115,6,35,5
AL282005,51115,12,35,5
AL282005,51115,18,30,-5
AL282005,51116,0,30,-5
AL282005,51116,6,30,0
AL282005,51116,12,25,-5
AL282005,51118,18,35,0
AL282005,51119,0,40,0
AL282005,51119,6,40,5
AL282005,51119,12,45,5
AL282005,51119,18,40,0
AL282005,51120,0,40,-5
AL282005,51120,6,35,-5
AL282005,51120,12,30,-10
AL282005,51120,18,30,-5
AL282005,51121,0,25,-5
AL292005,51122,18,45,0
AL292005,51123,0,45,0
AL292005,51123,6,45,0
AL292005,51123,12,50,5
AL292005,51123,18,50,5
AL292005,51124,0,55,5
AL292005,51124,6,55,5
AL292005,51124,12,60,5
AL292005,51124,18,60,5
AL292005,51125,0,60,0
AL292005,51125,6,55,-5
AL292005,51125,12,55,-5
AL292005,51125,18,50,-5
AL292005,51126,0,45,-10
AL292005,51126,6,40,-10
AL292005,51126,12,35,-10
AL292005,51126,18,35,-5
AL292005,51127,0,35,0
AL292005,51127,6,45,10
AL292005,51127,12,60,25
AL292005,51127,18,60,15
AL292005,51128,0,60,0
AL292005,51128,6,60,0
AL302005,51129,6,45,0
AL302005,51129,12,45,0
AL302005,51129,18,45,0
AL302005,51130,0,45,0
AL302005,51130,6,50,5
AL302005,51130,12,55,10
AL302005,51130,18,50,0
AL302005,51201,0,50,-5
AL302005,51201,6,50,0
AL302005,51201,12,50,0
AL302005,51201,18,55,5
AL302005,51202,0,55,5
AL302005,51202,6,55,0
AL302005,51202,12,60,5
AL302005,51202,18,65,10
AL302005,51203,0,65,5
AL302005,51203,6,65,0
AL302005,51203,12,65,0
AL302005,51203,18,65,0
AL302005,51204,0,65,0
AL302005,51204,6,65,0
AL302005,51204,12,70,5
AL302005,51204,18,70,5
AL302005,51205,0,70,0
AL302005,51205,6,75,5
AL302005,51205,12,75,5
AL302005,51205,18,70,-5
AL302005,51206,0,65,-10
AL302005,51206,6,65,-5
AL302005,51206,12,65,0
AL302005,51206,18,65,0
AL302005,51207,0,65,0
AL302005,51207,6,65,0
AL302005,51207,12,65,0
AL302005,51207,18,60,-5
AL302005,51208,0,50,-15
AL302005,51208,6,35,-25
AL302005,51208,12,30,-20
AL312005,51230,0,30,0
AL312005,51230,6,40,0
AL312005,51230,12,45,15
AL312005,51230,18,45,5
AL312005,51231,0,45,0
AL312005,51231,6,50,5
AL312005,51231,12,50,5
AL312005,51231,18,45,-5
AL312005,60101,0,50,0
AL312005,60101,6,50,5
AL312005,60101,12,50,0
AL312005,60101,18,55,5
AL312005,60102,0,55,5
AL312005,60102,6,50,-5
AL312005,60102,12,45,-10
AL312005,60102,18,50,0
AL312005,60103,0,55,10
AL312005,60103,6,55,5
AL312005,60103,12,55,0
AL312005,60103,18,55,0
AL312005,60104,0,55,0
AL312005,60104,6,50,-5
AL312005,60104,12,45,-10
AL312005,60104,18,40,-10
AL312005,60105,0,35,-10
AL312005,60105,6,35,-5
AL312005,60105,12,35,0
AL312005,60105,18,35,0
AL312005,60106,0,35,0
AL312005,60106,6,30,-5
AL312005,60106,12,30,-5
AL102005,50813,12,25,0
AL102005,50813,18,30,0
AL102005,50814,0,30,5
AL102005,50814,6,25,-5
AL102005,50814,12,25,-5
AL192005,50930,12,25,0
AL192005,50930,18,30,0
AL192005,51001,0,30,5
AL192005,51001,6,30,0
AL192005,51001,12,30,0
AL192005,51001,18,30,0
AL192005,51002,0,30,0
AL192005,51002,6,25,-5
AL192005,51002,12,25,-5
AL232005,51008,6,30,0
AL232005,51008,12,30,0
AL232005,51008,18,30,0
AL232005,51009,0,25,-5
AL232005,51009,6,25,-5
AL232005,51009,12,25,0
AL232005,51009,18,25,0
AL232005,51010,0,25,0
AL012006,60610,6,25,0
AL012006,60610,12,30,0
AL012006,60610,18,30,5
AL012006,60611,0,35,5
AL012006,60611,6,35,5
AL012006,60611,12,40,5
AL012006,60611,18,40,5
AL012006,60612,0,40,0
AL012006,60612,6,45,5
AL012006,60612,12,60,20
AL012006,60612,18,60,15
AL012006,60613,0,60,0
AL012006,60613,6,55,-5
AL012006,60613,12,45,-15
AL012006,60613,18,35,0
AL012006,60614,0,35,0
AL012006,60614,6,30,0
AL022006,60717,6,30,0
AL022006,60717,12,40,0
AL022006,60717,18,45,15
AL022006,60718,0,40,0
AL022006,60718,6,35,-10
AL032006,60718,12,30,0
AL032006,60718,18,35,0
AL032006,60719,0,35,5
AL032006,60719,6,35,0
AL032006,60719,12,40,5
AL032006,60719,18,50,15
AL032006,60720,0,50,10
AL032006,60720,6,50,0
AL032006,60720,12,50,0
AL032006,60720,18,45,-5
AL032006,60721,0,45,-5
AL032006,60721,6,45,0
AL032006,60721,12,40,-5
AL042006,60801,0,30,0
AL042006,60801,6,35,0
AL042006,60801,12,40,10
AL042006,60801,18,50,15
AL042006,60802,0,50,10
AL042006,60802,6,55,5
AL042006,60802,12,55,5
AL042006,60802,18,50,-5
AL042006,60803,0,50,-5
AL042006,60803,6,40,-10
AL042006,60803,12,35,-15
AL042006,60803,18,30,-10
AL042006,60804,0,30,-5
AL052006,60821,18,30,0
AL052006,60822,0,30,0
AL052006,60822,6,30,0
AL052006,60822,12,30,0
AL052006,60822,18,30,0
AL052006,60823,0,35,5
AL052006,60823,6,40,10
AL052006,60823,12,45,10
AL052006,60823,18,45,5
AL052006,60824,0,45,0
AL052006,60824,6,45,0
AL052006,60824,12,45,0
AL052006,60824,18,45,0
AL052006,60825,0,45,0
AL052006,60825,6,45,0
AL052006,60825,12,40,-5
AL052006,60825,18,35,-10
AL052006,60826,0,35,-5
AL052006,60826,6,30,-5
AL062006,60824,18,30,0
AL062006,60825,0,30,0
AL062006,60825,6,30,0
AL062006,60825,12,35,5
AL062006,60825,18,35,5
AL062006,60826,0,40,5
AL062006,60826,6,45,10
AL062006,60826,12,50,10
AL062006,60826,18,55,10
AL062006,60827,0,55,5
AL062006,60827,6,65,10
AL062006,60827,12,55,0
AL062006,60827,18,45,-20
AL062006,60828,0,40,-15
AL062006,60828,6,40,-5
AL062006,60828,12,35,-5
AL062006,60828,18,35,0
AL062006,60829,0,35,0
AL062006,60829,6,40,0
AL062006,60829,12,40,5
AL062006,60829,18,40,0
AL062006,60830,0,40,0
AL062006,60830,6,40,0
AL062006,60830,12,35,0
AL062006,60830,18,35,0
AL062006,60831,0,35,0
AL062006,60831,6,45,0
AL062006,60831,12,55,20
AL062006,60831,18,60,15
AL062006,60901,0,60,5
AL062006,60901,6,50,0
AL062006,60901,12,30,0
AL072006,60903,18,30,0
AL072006,60904,0,30,0
AL072006,60904,6,30,0
AL072006,60904,12,30,0
AL072006,60904,18,30,0
AL072006,60905,0,30,0
AL072006,60905,6,35,5
AL072006,60905,12,35,5
AL072006,60905,18,40,5
AL072006,60906,0,40,5
AL072006,60906,6,40,0
AL072006,60906,12,45,5
AL072006,60906,18,45,5
AL072006,60907,0,45,0
AL072006,60907,6,45,0
AL072006,60907,12,40,-5
AL072006,60907,18,40,-5
AL072006,60908,0,40,0
AL072006,60908,6,40,0
AL072006,60908,12,40,0
AL072006,60908,18,45,5
AL072006,60909,0,50,10
AL072006,60909,6,50,5
AL072006,60909,12,50,0
AL072006,60909,18,50,0
AL072006,60910,0,60,10
AL072006,60910,6,70,20
AL072006,60910,12,75,15
AL072006,60910,18,80,10
AL072006,60911,0,80,5
AL072006,60911,6,70,-10
AL072006,60911,12,75,-5
AL072006,60911,18,75,5
AL072006,60912,0,70,-5
AL072006,60912,6,65,-10
AL072006,60912,12,65,-5
AL072006,60912,18,65,0
AL082006,60910,18,25,0
AL082006,60911,0,30,0
AL082006,60911,6,30,5
AL082006,60911,12,35,5
AL082006,60911,18,40,10
AL082006,60912,0,50,15
AL082006,60912,6,50,10
AL082006,60912,12,50,0
AL082006,60912,18,55,5
AL082006,60913,0,65,15
AL082006,60913,6,70,15
AL082006,60913,12,80,15
AL082006,60913,18,95,25
AL082006,60914,0,105,25
AL082006,60914,6,105,10
AL082006,60914,12,105,0
AL082006,60914,18,105,0
AL082006,60915,0,100,-5
AL082006,60915,6,95,-10
AL082006,60915,12,85,-15
AL082006,60915,18,80,-15
AL082006,60916,0,75,-10
AL082006,60916,6,70,-10
AL082006,60916,12,65,-10
AL082006,60916,18,65,-5
AL082006,60917,0,65,0
AL082006,60917,6,65,0
AL082006,60917,12,70,5
AL082006,60917,18,70,5
AL082006,60918,0,75,5
AL082006,60918,6,75,5
AL082006,60918,12,80,5
AL082006,60918,18,85,10
AL082006,60919,0,85,5
AL082006,60919,6,90,5
AL082006,60919,12,80,-5
AL082006,60919,18,75,-15
AL082006,60920,0,70,-10
AL082006,60920,6,70,-5
AL082006,60920,12,65,-5
AL082006,60920,18,65,-5
AL092006,60912,12,25,0
AL092006,60912,18,30,0
AL092006,60913,0,30,5
AL092006,60913,6,30,0
AL092006,60913,12,30,0
AL092006,60913,18,30,0
AL092006,60914,0,35,5
AL092006,60914,6,35,5
AL092006,60914,12,40,5
AL092006,60914,18,40,5
AL092006,60915,0,40,0
AL092006,60915,6,45,5
AL092006,60915,12,50,10
AL092006,60915,18,55,10
AL092006,60916,0,60,10
AL092006,60916,6,60,5
AL092006,60916,12,65,5
AL092006,60916,18,65,5
AL092006,60917,0,70,5
AL092006,60917,6,75,10
AL092006,60917,12,80,10
AL092006,60917,18,90,15
AL092006,60918,0,100,20
AL092006,60918,6,105,15
AL092006,60918,12,105,5
AL092006,60918,18,95,-10
AL092006,60919,0,95,-10
AL092006,60919,6,95,0
AL092006,60919,12,95,0
AL092006,60919,18,90,-5
AL092006,60920,0,90,-5
AL092006,60920,6,90,0
AL092006,60920,12,90,0
AL092006,60920,18,80,-10
AL092006,60921,0,80,-10
AL092006,60921,6,75,-5
AL092006,60921,12,75,-5
AL092006,60921,18,75,0
AL092006,60922,0,75,0
AL092006,60922,6,70,-5
AL092006,60922,12,70,-5
AL092006,60922,18,70,0
AL092006,60923,0,75,5
AL092006,60923,6,80,10
AL092006,60923,12,80,5
AL092006,60923,18,75,-5
AL092006,60924,0,70,-10
AL092006,60924,6,65,-10
AL092006,60924,12,65,-5
AL102006,60927,18,30,0
AL102006,60928,0,30,0
AL102006,60928,6,35,5
AL102006,60928,12,40,10
AL102006,60928,18,40,5
AL102006,60929,0,40,0
AL102006,60929,6,40,0
AL102006,60929,12,45,5
AL102006,60929,18,50,10
AL102006,60930,0,60,15
AL102006,60930,6,60,10
AL102006,60930,12,65,5
AL102006,60930,18,70,10
AL102006,61001,0,75,10
AL102006,61001,6,75,5
AL102006,61001,12,70,-5
AL102006,61001,18,70,-5
AL102006,61002,0,65,-5
AL102006,61002,6,65,-5
AL102006,61002,12,60,-5
AL102006,61002,18,55,-10
AL012007,70509,6,50,0
AL012007,70509,12,45,0
AL012007,70509,18,40,-10
AL012007,70510,0,40,-5
AL012007,70510,6,35,-5
AL012007,70510,12,30,-10
AL012007,70510,18,30,-5
AL012007,70511,0,30,0
AL022007,70601,12,30,0
AL022007,70601,18,40,0
AL022007,70602,0,50,20
AL022007,70602,6,45,5
AL022007,70602,12,40,-10
AL022007,70602,18,30,0
AL032007,70731,0,30,0
AL032007,70731,6,35,0
AL032007,70731,12,45,15
AL032007,70731,18,45,10
AL032007,70801,0,45,0
AL042007,70813,6,30,0
AL042007,70813,12,30,0
AL042007,70813,18,30,0
AL042007,70814,0,30,0
AL042007,70814,6,30,0
